"population.numeric","householdsize.numeric","racepctblack.numeric","racePctWhite.numeric","racePctAsian.numeric","racePctHisp.numeric","agePct12t21.numeric","agePct12t29.numeric","agePct16t24.numeric","agePct65up.numeric","numbUrban.numeric","pctUrban.numeric","medIncome.numeric","pctWWage.numeric","pctWFarmSelf.numeric","pctWInvInc.numeric","pctWSocSec.numeric","pctWPubAsst.numeric","pctWRetire.numeric","medFamInc.numeric","perCapInc.numeric","whitePerCap.numeric","blackPerCap.numeric","indianPerCap.numeric","AsianPerCap.numeric","HispPerCap.numeric","NumUnderPov.numeric","PctPopUnderPov.numeric","PctLess9thGrade.numeric","PctNotHSGrad.numeric","PctBSorMore.numeric","PctUnemployed.numeric","PctEmploy.numeric","PctEmplManu.numeric","PctEmplProfServ.numeric","PctOccupManu.numeric","PctOccupMgmtProf.numeric","MalePctDivorce.numeric","MalePctNevMarr.numeric","FemalePctDiv.numeric","TotalPctDiv.numeric","PersPerFam.numeric","PctFam2Par.numeric","PctKids2Par.numeric","PctYoungKids2Par.numeric","PctTeen2Par.numeric","PctWorkMomYoungKids.numeric","PctWorkMom.numeric","NumIlleg.numeric","PctIlleg.numeric","NumImmig.numeric","PctImmigRecent.numeric","PctImmigRec5.numeric","PctImmigRec8.numeric","PctImmigRec10.numeric","PctRecentImmig.numeric","PctRecImmig5.numeric","PctRecImmig8.numeric","PctRecImmig10.numeric","PctSpeakEnglOnly.numeric","PctNotSpeakEnglWell.numeric","PctLargHouseFam.numeric","PctLargHouseOccup.numeric","PersPerOccupHous.numeric","PersPerOwnOccHous.numeric","PersPerRentOccHous.numeric","PctPersOwnOccup.numeric","PctPersDenseHous.numeric","PctHousLess3BR.numeric","MedNumBR.numeric","HousVacant.numeric","PctHousOccup.numeric","PctHousOwnOcc.numeric","PctVacantBoarded.numeric","PctVacMore6Mos.numeric","MedYrHousBuilt.numeric","PctHousNoPhone.numeric","PctWOFullPlumb.numeric","OwnOccLowQuart.numeric","OwnOccMedVal.numeric","OwnOccHiQuart.numeric","RentLowQ.numeric","RentMedian.numeric","RentHighQ.numeric","MedRent.numeric","MedRentPctHousInc.numeric","MedOwnCostPctInc.numeric","MedOwnCostPctIncNoMtg.numeric","NumInShelters.numeric","NumStreet.numeric","PctForeignBorn.numeric","PctBornSameState.numeric","PctSameHouse85.numeric","PctSameCity85.numeric","PctSameState85.numeric","LemasSwornFT.numeric","LemasSwFTPerPop.numeric","PctUsePubTrans.numeric","PolicCars.numeric","PolicOperBudg.numeric","unrelated_column_one","unrelated_column_two"
243880,2.56183313239368,62.9449054547604,26.1798364592575,17.9743976728222,5.15001008093192,12.7318958744175,26.8390040756559,9.92108708567081,11.6272162211426,709922,96.6778448677416,26502,67.3028278226913,1.04114978731109,34.9758642904288,23.6598041450959,20.6700190883087,12.9223780221327,37408,17404,27717,145651,17189,9856,9475,34508,21.6158824606154,12.8322224220607,36.8552677532822,22.5908852640025,9.23029401171542,55.2814386748784,15.1309573735762,28.0996313832519,7.36505243205643,14.0545040990904,14.1304771496631,36.9633651533925,17.2275791537649,14.9764266702287,3.04368451233466,54.5284709282076,49.065376465143,63.5889304844342,57.1834453809071,43.2654598215229,54.930420811454,20994,14.0997082328931,197551,13.8549480751854,27.1243589149107,46.7401344615319,54.0750894429094,4.53021179524084,4.59079853887745,10.5693909519968,11.8086916660636,69.9590914151104,9.0691874083569,11.327722327739,9.23353955681241,2.44870669617238,2.78991803272306,2.45934022603779,42.1921766746964,17.0463518464469,58.2041197910853,3,9198,93.7483044244867,35.6761387283469,12.3855302195266,36.0149063054359,1948,4.9575589878566,0.607900981786321,110982,203168,479897,146157,351,491,620,198,559,29.2290554546529,25.014132066903,14.3690277126919,82,383,19.4332895019635,49.6767155827896,51.1660379015957,79.4046878776421,90.7339942336399,102.444361746904,5625.59049841226,19.6604960179339,"0","0"
10005,3.6930364845361,0,38.0241594847999,2.81430974568286,95.29,15.8673000970318,30.3481091105758,16.3535330695552,9.78687821271287,449496,21.1227617015298,24687,69.1462166626895,1.00538593157564,24.0368121632308,30.9622298785854,12.9752164992466,11.6455632721342,26039,27713,11080,4731,12595,8185,6115,720481,19.5100093075557,32.2967564437693,47.1727781546736,8.07689193868333,16.4018880449811,54.0587190145638,31.3978346384172,8.69,35.9848063894277,13.1732983130866,8.53634644462624,33.5266056941385,14.7927006620006,7.7230905421758,3.67909746391801,66.662397642495,66.1999174489791,66.8595886238792,89.4569463344125,65.060508842086,74.4772564951984,0,4.39683961619385,95126,10.898887232144,38.0806263486442,45.7414406526412,52.0673745294037,4.62732554671944,8.32429851565847,8.28199723011587,12.8562994998836,41.730535645682,18.6283851248289,16.3883857835634,13.6315763045354,3.41230500982822,3.21526936965126,3.83581917688082,50.4431043268643,20.733843874113,54.6810993644934,2,36,99,56.6071256777745,5.3212154262888,38.7467657553245,1968,5.73178941824411,1.07038871097568,53009,59898,83492,0,260,278,353,124,233,29.1022307236344,19.0990076780405,10.8066659976638,4671,482,19.8908444591017,61.952831940726,54.3643917039155,84.3133211267642,92.7573028423189,0.9,3535.15267458012,5.15623782850658,"0","0"
10005,2.52138550124225,10.6186791360197,62.9664076166444,12.592176655315,7.43899906720935,14.6913365271972,36.4426515481753,18.1722289186649,11.0485537639841,595863,72.0372583402562,50045,75.1529234553157,0.394562780515753,33.4273088439188,24.9446900565461,15.0080332070687,13.0600675618227,78302,27682,14027,10803,12439,44672,6443,50594,22.3655326900327,12.4438067223939,33.38638976228,10.3209769720944,5.62636901621754,60.8331554505378,28.4972293462158,20.6866048552159,24.1715074013152,21.6547380394409,12.0745515495388,45.6508557070287,18.660389876241,15.6742541346524,3.09408521730528,54.3460490999997,45.5968848653613,58.3046497624874,58.5257195153934,51.7951732307459,64.9709136671832,27112,11.6386712981064,802124,6.12124122893385,18.9972853249435,25.9388134519323,47.8780647044296,0.660367646036946,0.818958070962209,1.13000324589029,0,78.7800043135422,3.51613555771273,8.99873938184682,5.36347249204262,2.56789683605545,2.65246917363636,2.51609836718091,35.9422089812118,4.71434814315678,46.402776346554,1,10056,94.8257583374639,35.7351805530199,0,37.0987203899307,1939,6.25118436947596,0,39826,56525,83604,34239,273,311,377,377,380,27.8578089052902,20.7927508554152,11.7147274423796,3304,3890,13.6465099727241,69.1119671282706,53.6608355426745,91.3291834861298,90.5765526089548,94.4576654951803,7688.35968588767,0,"1","0"
2180475,2.60893015823045,2.34343076521617,99.63,13.4980185981788,4.0465424435872,11.9599917798785,18.9736930926867,15.547907948128,8.23152125242012,455739,23.5472554463033,53244,83.7288520206091,1.38169235451427,48.0309882814199,18.1088220794149,3.86285657140488,14.1236143180559,58982,20552,20082,33098,12939,13188,8998,30439,4.81028929824404,2.95391825826344,2.09,31.127301766454,11.5881188953505,74.441070384642,7.92958169283646,20.506151053386,12.3472513358878,29.8736684319781,5.72312174003911,35.0005208249025,9.80281766164393,8.27580011852007,3.56781421127363,80.6240049382214,80.6923487290412,96.8095002242936,93.691548598691,55.2037706034989,73.5717531473495,0,0.1066570168539,20,2.86796077456025,8.98034203848862,16.541427418533,15.7427330146686,0,0,0.187276736439528,0,98.98,12.6398332354038,6.28856783706508,3.22432899129293,2.71055588150151,3.27737713057343,2.15191138097605,74.7983787268778,0.609870145300225,22.004750286653,3,36,94.1568030846456,75.5986098119719,2.54322314751437,69.6980677300541,1957,0.189022069167385,0.218225298810105,150146,200886,235620,86299,629,465,653,127,748,35.1,19.1750738385641,15.6489291179787,9206,0,0.18,87.8529025747814,62.7995241455382,93.7290583124252,94.0292608560226,772.524859847938,10,1.93982152254948,"0","0"
168108,2.47589109179772,96.67,22.6933386389951,0.03,3.9591553122732,16.0335747870472,24.3667704173301,17.4518476496321,12.206488583516,0,100,25771,88.9754613314374,0.561059704061201,25.631460538486,24.1817493505552,9.33128087349269,13.8680455093416,28470,13919,16631,15448,21882,21990,22423,58890,10.024827218925,13.7716639350108,23.5994712956614,21.4036165888422,8.54196193221676,65.9879220757801,5.59869694304617,18.3203066996307,11.4930445722722,16.5131814828738,13.7845642957042,37.8374666053978,18.448724337266,15.6983302659759,3.1077266728896,53.8646108805298,49.1230753274908,58.6089206485928,52.1098418411997,82.7513027578831,89.37,0,9.47852432004547,318463,28.252180212177,42.8664366798036,57.6353989084553,83.5671951550838,0.319190687878522,0.920639126925407,1.94435709590712,2.48578292076879,91.7846544601846,0,7.60923723782636,7.20301970502316,2.12796271538697,2.50269312868992,2.36883741380316,42.0544229943829,6.05303732056369,54.2141580900578,3,36,83.4405369941232,50.3858004056284,7.31880041762933,3.12,1949,9.08678327096935,0.527062526018582,38214,86127,119401,39167,270,525,496,146,384,27.1242023051403,23.490939167837,10.2502974445893,0,1944,6.92281738388951,80.7862115286851,40.0980754961032,69.4128260619008,79.0827069034231,39.1389673374711,5107.37114859056,51.2721834699475,"0","0"
23562,1.81,8.71238274428926,76.0388055031731,24.8146396364901,23.7355975083361,8.22893895253844,9.38,6.20492616909632,30.2743927430503,0,23.9062368811771,40519,67.9897409769022,3.15108230224371,35.9818592477438,50.7446969495708,9.51130091608903,3.46,13785,5237,8753,75790,0,0,5675,78,6.49524510499738,11.9770225805377,14.8157988000925,37.1654008561546,8.5526534684786,63.5004728675587,20.5691425029039,8.69,5.81105933270804,16.9354129176743,11.6869908717991,12.06,18.3749196013011,9.83449133475849,2.29,81.4597695415499,79.3882743848235,100,95.2113277666917,70.8533270902496,89.37,57247,0,20,0,1.34412019341856,1.15842936948532,59.4452692611652,0,2.92101872261739,7.40284127202918,9.23906109052475,98.98,9.92635681631704,1.15979095934093,0.44,3.08169373229002,2.91596471054247,3.10857696171285,60.0963818033742,9.17231704435857,47.8713390917763,3,59953,80.284724890723,88.1713828062919,0,32.3457909793093,1956,7.24733380502721,0.00817138393802228,97320,27200,39700,14871,174,518,297,171,404,20.6755931148418,16.5468588470627,12.505471586676,0,690,0.18,93.14,61.6847548093478,64.2870551226692,96.0343315229697,0.9,10,9.12524980707525,"0","0"
10005,3.2887054870491,0,74.1673897589109,0.03,50.4239683136263,17.5482116124941,14.5939139181801,14.6122724721088,7.06273552065702,1257479,0,39559,73.7633681754616,0.927113845843436,22.3576064381979,33.8314669240514,12.5950237839091,13.2699335369418,33502,10541,13135,0,13233,9259,7808,78,19.918184485284,16.1310387583075,53.6417621753713,3.80213471981918,4.56881633274602,55.5152666577474,22.889812210761,8.69,26.5054155047817,25.0055157590575,10.8564903919169,29.2143741270255,5.63926839550469,8.09790157651746,3.63875390194131,81.0741670399489,67.3434964940219,84.2523576694322,87.5349142876043,46.3247783019321,78.8081834508272,6703,5.15500956673914,483131,0,24.4515863964521,32.6574254176387,32.9472340014826,3.17784207985767,5.22663170823095,6.61538757391913,10.6397255773312,53.2178538364942,5.53023405899799,26.0825601842025,22.4798686964736,3.34178237519452,3.24090813969568,3.84510859280612,64.847492695027,30.0645714685349,48.7261061165157,2,30760,95.5353009968867,57.4666645552043,2.518041240013,22.1251174136376,1971,5.46254459338355,0.146456294129198,122868,215654,210688,26343,484,469,627,408,825,32.7460906650572,28.5672496576871,11.6336947226943,0,0,9.83704222057295,45.9003076368954,50.5762586942976,79.6892863213497,94.2058303978126,144.373362096272,3971.16796714729,0.477285757527565,"1","0"
1594708,2.65503155889284,43.7712412228369,52.4527489518693,1.47956155916897,25.711246124461,20.1944361889905,20.8961426056969,14.0478768179351,11.8260202265322,0,13.1470322558114,11576,68.8479475564963,0.872509786245335,29.1100270764898,27.4258437205158,17.3541811819324,9.9767528816457,24373,10160,15747,0,7723,10490,5850,76935,29.4616409538178,21.3540503598652,39.5250989832775,14.7931350499202,11.1406709002532,54.0477101383232,26.3445611281155,33.9907528673397,17.6871825640436,31.2529892457176,10.7604093707066,29.1150710698787,13.9602845738965,14.931961051986,3.27052454124887,58.1440118176702,53.2389794193079,62.8540859508992,56.5640584178537,78.0722140244387,76.1005907438538,171504,10.7997881878843,20,18.2376352524592,0,2.54923950526765,15.1151656804381,0,0.204235039109917,11.8021789662451,8.90493117230165,79.3327220354699,0.902363205431452,6.37725827447593,4.78453291522738,2.55633192517197,2.60974538739183,2.6032414453152,58.8826543266101,9.89352339873594,50.0165844028741,3,15303,92.5339082912126,68.4903597895598,4.25539763739218,21.2505724023762,1964,12.768219353406,2.73912241165586,167523,54727,61952,20715,176,292,304,180,292,25.4411796186532,21.9796873803634,10.815546919813,0,1377,0.842736274535317,67.0488243390016,51.3775385016639,79.1869934907841,88.6207896020094,429.703779960264,2500.21773147982,0,"0","1"
10005,2.45189156914681,0,59.7235401616796,6.46308539857625,0.12,13.2484746326482,27.4101330534139,14.3949783501727,7.83413944517191,0,36.446250456674,25092,86.8689050050008,2.4590838276682,67.8533526649951,19.7555938260174,0.785051841419329,5.38336812102237,45021,15920,17935,31114,23330,6446,32579,76061,3.12944160699862,6.07503602152177,12.6489684915401,13.9699993118536,3.88610510255688,74.6854347661146,29.0487713480086,16.2223589043742,13.6547105031983,32.1652202957593,7.82969122774915,27.0271309921518,9.62428591655683,8.75912379416119,3.18217023633086,90.5533297060279,92.58,84.368838732887,95.2234763827849,66.1328645702539,72.1679316642621,57957,1.03805883570542,595492,0.202013093527118,2.03339200054161,15.4476173781486,12.7593889891806,0,0.920463874276098,2.0355436876882,0,98.98,1.48988731567568,7.41543889704079,0.961055474706637,2.49626857951192,3.16358804484362,1.63,76.6952491027565,18.542676458918,56.7055446421918,2,471,89.9259614328955,94.1356943746348,0,19.5379139519462,1976,2.04819169999037,0,172476,90778,129695,40313,322,401,643,0,419,21.9198295404574,19.6542403100389,12.1701835359448,8146,2608,0.18,87.2076597601234,52.2169850337068,69.5670001103017,88.2418678449497,0.9,2382.27153682063,0,"1","0"
394150,2.56552042238332,37.9303910698168,71.6766121041956,0.03,0.367896846887783,13.0253309703321,28.7881835305521,17.0172159983135,13.8267727877297,250983,66.3100946221944,25386,66.5367171298796,0.279579417547918,32.933368673441,23.5245971669451,7.3114756847597,15.7342108911474,29503,12999,17133,0,15550,16521,6036,60287,27.8078169139925,8.04691590470979,24.7705050133853,21.0343429051095,9.32971139187111,60.2005180792951,11.4276624377343,29.7805613980204,9.25858364526369,27.3472157750813,11.1915124859131,38.044978704462,16.0659168301393,12.2344512474879,3.00048894741147,63.3796834760805,56.5170775733071,69.7663269136818,60.454214347939,59.6149808761603,66.0154580858866,0,9.56107787438292,60859,18.8849555795097,30.0648281269017,45.9042657304822,47.0598674501847,0.543041778082683,0.256494312653276,1.75315992773509,1.26250536508247,95.6416464015197,1.88125003702114,5.93899319315055,3.75518927180464,2.44672533706699,2.83803942815183,2.1971356496995,60.2615074321659,4.82470778968093,35.4670376340973,2,17369,86.5429348982279,57.4996963045692,10.8874150721858,46.8113214079996,1965,6.03738611184002,0,40330,47008,70721,39039,99,186,329,173,292,26.2687484094663,17.1133045025664,13.0040112479141,0,4424,0.788702214184094,54.0457509838219,48.5724408257065,72.1668026719854,95.160556087233,354.543172004747,16610.0226476611,0.26054761193439,"1","0"
